Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,avg_wage
63654,STANDARD,LESTERVILLE,MO,PRIMARY,37.45,-90.82,NA-US-MO-LESTERVILLE,FALSE,291,553,7843683,26954.23711
63655,STANDARD,MARQUAND,MO,PRIMARY,37.42,-90.16,NA-US-MO-MARQUAND,FALSE,566,1063,13836761,24446.5742
63656,STANDARD,MIDDLE BROOK,MO,PRIMARY,37.69,-90.68,NA-US-MO-MIDDLE BROOK,FALSE,,,,#DIV/0!
63660,STANDARD,MINERAL POINT,MO,PRIMARY,37.94,-90.72,NA-US-MO-MINERAL POINT,FALSE,1262,2365,29897040,23690.20602
63662,STANDARD,PATTON,MO,PRIMARY,37.41,-90.06,NA-US-MO-PATTON,FALSE,494,950,13898138,28133.88259
63663,PO BOX,PILOT KNOB,MO,PRIMARY,37.62,-90.64,NA-US-MO-PILOT KNOB,FALSE,391,700,9209926,23554.79795
63664,STANDARD,POTOSI,MO,PRIMARY,37.93,-90.78,NA-US-MO-POTOSI,FALSE,3519,6610,93770238,26646.84228
63665,STANDARD,REDFORD,MO,PRIMARY,37.32,-90.89,NA-US-MO-REDFORD,FALSE,,,,#DIV/0!
63666,PO BOX,REYNOLDS,MO,PRIMARY,37.4,-91.06,NA-US-MO-REYNOLDS,FALSE,,,,#DIV/0!
63670,STANDARD,SAINTE GENEVIEVE,MO,PRIMARY,37.97,-90.04,NA-US-MO-SAINTE GENEVIEVE,FALSE,5325,9502,177819667,33393.36469
63673,STANDARD,SAINT MARY,MO,PRIMARY,37.87,-89.94,NA-US-MO-SAINT MARY,FALSE,1058,1907,33685457,31838.80624
63674,PO BOX,TIFF,MO,PRIMARY,38.01,-90.75,NA-US-MO-TIFF,FALSE,,,,#DIV/0!
63675,STANDARD,VULCAN,MO,PRIMARY,37.3,-90.66,NA-US-MO-VULCAN,FALSE,,,,#DIV/0!
637,STANDARD,SABANA GRANDE,PR,PRIMARY,18.08,-66.96,NA-US-PR-SABANA GRANDE,FALSE,,,,#DIV/0!
6370,STANDARD,OAKDALE,CT,PRIMARY,41.46,-72.18,NA-US-CT-OAKDALE,FALSE,3696,6678,188345996,50959.4145
63701,STANDARD,CAPE GIRARDEAU,MO,PRIMARY,37.3,-89.55,NA-US-MO-CAPE GIRARDEAU,FALSE,15255,26449,572829230,37550.2609
63702,PO BOX,CAPE GIRARDEAU,MO,PRIMARY,37.3,-89.55,NA-US-MO-CAPE GIRARDEAU,FALSE,725,1039,12707467,17527.54069
63703,STANDARD,CAPE GIRARDEAU,MO,PRIMARY,37.3,-89.55,NA-US-MO-CAPE GIRARDEAU,FALSE,3376,5269,67473457,19986.21357
6371,STANDARD,OLD LYME,CT,PRIMARY,41.31,-72.34,NA-US-CT-OLD LYME,FALSE,4941,8646,298854359,60484.58996
6372,PO BOX,OLD MYSTIC,CT,PRIMARY,41.36,-71.98,NA-US-CT-OLD MYSTIC,FALSE,,,,#DIV/0!
6373,PO BOX,ONECO,CT,PRIMARY,41.69,-71.81,NA-US-CT-ONECO,FALSE,274,485,10459507,38173.38321
63730,STANDARD,ADVANCE,MO,PRIMARY,37.1,-89.91,NA-US-MO-ADVANCE,FALSE,1423,2616,36230866,25460.90372
63732,STANDARD,ALTENBURG,MO,PRIMARY,37.63,-89.58,NA-US-MO-ALTENBURG,FALSE,389,765,14092370,36227.17224
63735,STANDARD,BELL CITY,MO,PRIMARY,37.02,-89.81,NA-US-MO-BELL CITY,FALSE,323,605,7931367,24555.31579
63736,STANDARD,BENTON,MO,PRIMARY,37.09,-89.56,NA-US-MO-BENTON,FALSE,1410,2616,45393482,32193.95887
63737,PO BOX,BRAZEAU,MO,PRIMARY,37.71,-89.89,NA-US-MO-BRAZEAU,FALSE,,,,#DIV/0!
63738,PO BOX,BROWNWOOD,MO,PRIMARY,37.07,-89.96,NA-US-MO-BROWNWOOD,FALSE,,,,#DIV/0!
63739,STANDARD,BURFORDVILLE,MO,PRIMARY,37.35,-89.81,NA-US-MO-BURFORDVILLE,FALSE,,,,#DIV/0!
6374,STANDARD,PLAINFIELD,CT,PRIMARY,41.67,-71.92,NA-US-CT-PLAINFIELD,FALSE,3664,6454,147074976,40140.55022
63740,STANDARD,CHAFFEE,MO,PRIMARY,37.18,-89.66,NA-US-MO-CHAFFEE,FALSE,2118,3891,61098633,28847.32436
63742,PO BOX,COMMERCE,MO,PRIMARY,37.15,-89.44,NA-US-MO-COMMERCE,FALSE,,,,#DIV/0!
63743,STANDARD,DAISY,MO,PRIMARY,37.51,-89.82,NA-US-MO-DAISY,FALSE,,,,#DIV/0!
63744,PO BOX,DELTA,MO,PRIMARY,37.19,-89.73,NA-US-MO-DELTA,FALSE,,,,#DIV/0!
63745,PO BOX,DUTCHTOWN,MO,PRIMARY,37.25,-89.65,NA-US-MO-DUTCHTOWN,FALSE,,,,#DIV/0!
63746,PO BOX,FARRAR,MO,PRIMARY,37.71,-89.89,NA-US-MO-FARRAR,FALSE,,,,#DIV/0!
63747,STANDARD,FRIEDHEIM,MO,PRIMARY,37.55,-89.84,NA-US-MO-FRIEDHEIM,FALSE,,,,#DIV/0!
63748,STANDARD,FROHNA,MO,PRIMARY,37.63,-89.62,NA-US-MO-FROHNA,FALSE,450,811,13386812,29748.47111
6375,STANDARD,QUAKER HILL,CT,PRIMARY,41.4,-72.12,NA-US-CT-QUAKER HILL,FALSE,1901,3297,89751260,47212.6565
63750,STANDARD,GIPSY,MO,PRIMARY,37.13,-90.19,NA-US-MO-GIPSY,FALSE,,,,#DIV/0!
63751,STANDARD,GLENALLEN,MO,PRIMARY,37.31,-90.02,NA-US-MO-GLENALLEN,FALSE,476,933,11203322,23536.39076
63752,PO BOX,GORDONVILLE,MO,PRIMARY,37.31,-89.67,NA-US-MO-GORDONVILLE,FALSE,,,,#DIV/0!
63755,STANDARD,JACKSON,MO,PRIMARY,37.38,-89.65,NA-US-MO-JACKSON,FALSE,11020,20568,404480282,36704.19982
63758,PO BOX,KELSO,MO,PRIMARY,37.19,-89.55,NA-US-MO-KELSO,FALSE,267,471,8928805,33441.21723
6376,PO BOX,SOUTH LYME,CT,PRIMARY,41.32,-72.3,NA-US-CT-SOUTH LYME,FALSE,,,,#DIV/0!
63760,STANDARD,LEOPOLD,MO,PRIMARY,37.26,-89.91,NA-US-MO-LEOPOLD,FALSE,278,536,8959298,32227.69065
63763,STANDARD,MC GEE,MO,PRIMARY,37.03,-90.18,NA-US-MO-MC GEE,FALSE,,,,#DIV/0!
63764,STANDARD,MARBLE HILL,MO,PRIMARY,37.3,-89.98,NA-US-MO-MARBLE HILL,FALSE,2373,4423,59332798,25003.28614
63766,STANDARD,MILLERSVILLE,MO,PRIMARY,37.44,-89.8,NA-US-MO-MILLERSVILLE,FALSE,578,1103,18293736,31650.06228
63767,PO BOX,MORLEY,MO,PRIMARY,37.04,-89.61,NA-US-MO-MORLEY,FALSE,289,519,6311295,21838.391
63769,STANDARD,OAK RIDGE,MO,PRIMARY,37.49,-89.72,NA-US-MO-OAK RIDGE,FALSE,637,1203,20412116,32044.13815
6377,STANDARD,STERLING,CT,PRIMARY,41.7,-71.83,NA-US-CT-STERLING,FALSE,1249,2279,55691880,44589.17534
63770,STANDARD,OLD APPLETON,MO,PRIMARY,37.59,-89.7,NA-US-MO-OLD APPLETON,FALSE,,,,#DIV/0!
63771,STANDARD,ORAN,MO,PRIMARY,37.08,-89.65,NA-US-MO-ORAN,FALSE,1213,2256,34307550,28283.22341
63774,PO BOX,PERKINS,MO,PRIMARY,37.09,-89.77,NA-US-MO-PERKINS,FALSE,,,,#DIV/0!
63775,STANDARD,PERRYVILLE,MO,PRIMARY,37.72,-89.87,NA-US-MO-PERRYVILLE,FALSE,7595,13585,235984167,31070.98973
63776,PO BOX,MC BRIDE,MO,PRIMARY,37.71,-89.89,NA-US-MO-MC BRIDE,FALSE,,,,#DIV/0!
63779,PO BOX,POCAHONTAS,MO,PRIMARY,37.5,-89.63,NA-US-MO-POCAHONTAS,FALSE,,,,#DIV/0!
6378,STANDARD,STONINGTON,CT,PRIMARY,41.33,-71.9,NA-US-CT-STONINGTON,FALSE,2882,4885,206851036,71773.43373
63780,STANDARD,SCOTT CITY,MO,PRIMARY,37.22,-89.53,NA-US-MO-SCOTT CITY,FALSE,2884,5311,89282377,30957.82836
63781,STANDARD,SEDGEWICKVILLE,MO,PRIMARY,37.51,-89.9,NA-US-MO-SEDGEWICKVILLE,FALSE,549,1015,15075386,27459.71949
63782,STANDARD,STURDIVANT,MO,PRIMARY,37.06,-90.01,NA-US-MO-STURDIVANT,FALSE,,,,#DIV/0!
63783,STANDARD,UNIONTOWN,MO,PRIMARY,37.61,-89.71,NA-US-MO-UNIONTOWN,FALSE,,,,#DIV/0!
63784,PO BOX,VANDUSER,MO,PRIMARY,36.99,-89.68,NA-US-MO-VANDUSER,FALSE,,,,#DIV/0!
63785,STANDARD,WHITEWATER,MO,PRIMARY,37.23,-89.79,NA-US-MO-WHITEWATER,FALSE,441,863,14308153,32444.79138
63787,STANDARD,ZALMA,MO,PRIMARY,37.14,-90.08,NA-US-MO-ZALMA,FALSE,275,527,6448607,23449.48
6379,STANDARD,PAWCATUCK,CT,PRIMARY,41.37,-71.85,NA-US-CT-PAWCATUCK,FALSE,4464,7620,205807466,46103.82303
638,STANDARD,CIALES,PR,PRIMARY,18.33,-66.47,NA-US-PR-CIALES,FALSE,,,,#DIV/0!
6380,STANDARD,TAFTVILLE,CT,PRIMARY,41.56,-72.05,NA-US-CT-TAFTVILLE,FALSE,1319,2072,37022597,28068.68613
63801,STANDARD,SIKESTON,MO,PRIMARY,36.88,-89.58,NA-US-MO-SIKESTON,FALSE,10171,18169,285286802,28049.04159
6382,STANDARD,UNCASVILLE,CT,PRIMARY,41.45,-72.12,NA-US-CT-UNCASVILLE,FALSE,5357,8952,204331395,38142.87754
63820,PO BOX,ANNISTON,MO,PRIMARY,36.82,-89.32,NA-US-MO-ANNISTON,FALSE,,,,#DIV/0!
63821,STANDARD,ARBYRD,MO,PRIMARY,36.05,-90.24,NA-US-MO-ARBYRD,FALSE,299,556,6326886,21160.15385
63822,STANDARD,BERNIE,MO,PRIMARY,36.67,-89.97,NA-US-MO-BERNIE,FALSE,1211,2272,28579589,23599.99092
63823,STANDARD,BERTRAND,MO,PRIMARY,36.9,-89.44,NA-US-MO-BERTRAND,FALSE,520,945,12878883,24767.08269
63824,PO BOX,BLODGETT,MO,PRIMARY,37,-89.52,NA-US-MO-BLODGETT,FALSE,,,,#DIV/0!
63825,STANDARD,BLOOMFIELD,MO,PRIMARY,36.88,-89.93,NA-US-MO-BLOOMFIELD,FALSE,1836,3379,46062966,25088.76144
63826,PO BOX,BRAGGADOCIO,MO,PRIMARY,36.17,-89.82,NA-US-MO-BRAGGADOCIO,FALSE,,,,#DIV/0!
63827,STANDARD,BRAGG CITY,MO,PRIMARY,36.26,-89.91,NA-US-MO-BRAGG CITY,FALSE,281,512,6708467,23873.54804
63828,PO BOX,CANALOU,MO,PRIMARY,36.75,-89.68,NA-US-MO-CANALOU,FALSE,,,,#DIV/0!
63829,STANDARD,CARDWELL,MO,PRIMARY,36.04,-90.29,NA-US-MO-CARDWELL,FALSE,435,782,9183412,21111.29195
6383,PO BOX,VERSAILLES,CT,PRIMARY,41.58,-71.94,NA-US-CT-VERSAILLES,FALSE,,,,#DIV/0!
63830,STANDARD,CARUTHERSVILLE,MO,PRIMARY,36.17,-89.66,NA-US-MO-CARUTHERSVILLE,FALSE,2773,4987,71118633,25646.82041
63833,STANDARD,CATRON,MO,PRIMARY,36.61,-89.7,NA-US-MO-CATRON,FALSE,,,,#DIV/0!
63834,STANDARD,CHARLESTON,MO,PRIMARY,36.91,-89.33,NA-US-MO-CHARLESTON,FALSE,2354,4154,54097509,22981.09983
63837,STANDARD,CLARKTON,MO,PRIMARY,36.45,-89.96,NA-US-MO-CLARKTON,FALSE,601,1118,13055722,21723.33111
63839,PO BOX,COOTER,MO,PRIMARY,36.04,-89.8,NA-US-MO-COOTER,FALSE,,,,#DIV/0!
6384,STANDARD,VOLUNTOWN,CT,PRIMARY,41.59,-71.85,NA-US-CT-VOLUNTOWN,FALSE,1356,2429,61593848,45423.19174
63840,PO BOX,DEERING,MO,PRIMARY,36.2,-89.88,NA-US-MO-DEERING,FALSE,,,,#DIV/0!
63841,STANDARD,DEXTER,MO,PRIMARY,36.79,-89.96,NA-US-MO-DEXTER,FALSE,5703,10395,160391748,28124.101
63845,STANDARD,EAST PRAIRIE,MO,PRIMARY,36.77,-89.38,NA-US-MO-EAST PRAIRIE,FALSE,2247,4132,58025820,25823.68491
63846,STANDARD,ESSEX,MO,PRIMARY,36.81,-89.86,NA-US-MO-ESSEX,FALSE,637,1139,15768923,24754.98116
63847,PO BOX,GIBSON,MO,PRIMARY,36.45,-90,NA-US-MO-GIBSON,FALSE,,,,#DIV/0!
63848,STANDARD,GIDEON,MO,PRIMARY,36.45,-89.91,NA-US-MO-GIDEON,FALSE,560,1072,14096805,25172.86607
63849,STANDARD,GOBLER,MO,PRIMARY,36.15,-89.93,NA-US-MO-GOBLER,FALSE,,,,#DIV/0!
6385,STANDARD,WATERFORD,CT,PRIMARY,41.34,-72.14,NA-US-CT-WATERFORD,FALSE,8570,14516,400412815,46722.61552
63850,PO BOX,GRAYRIDGE,MO,PRIMARY,36.82,-89.78,NA-US-MO-GRAYRIDGE,FALSE,,,,#DIV/0!
63851,STANDARD,HAYTI,MO,PRIMARY,36.23,-89.74,NA-US-MO-HAYTI,FALSE,1691,2912,36049024,21318.16913
63852,STANDARD,HOLCOMB,MO,PRIMARY,36.4,-90.02,NA-US-MO-HOLCOMB,FALSE,554,1044,13421006,24225.6426
63853,PO BOX,HOLLAND,MO,PRIMARY,36.05,-89.87,NA-US-MO-HOLLAND,FALSE,,,,#DIV/0!
63855,STANDARD,HORNERSVILLE,MO,PRIMARY,36.04,-90.11,NA-US-MO-HORNERSVILLE,FALSE,434,798,11437493,26353.67051
63857,STANDARD,KENNETT,MO,PRIMARY,36.24,-90.04,NA-US-MO-KENNETT,FALSE,4915,9013,133612279,27184.5939
6386,UNIQUE,WATERFORD,CT,PRIMARY,41.33,-72.13,NA-US-CT-WATERFORD,TRUE,,,,#DIV/0!
63860,PO BOX,KEWANEE,MO,PRIMARY,36.67,-89.56,NA-US-MO-KEWANEE,FALSE,,,,#DIV/0!
63862,STANDARD,LILBOURN,MO,PRIMARY,36.59,-89.61,NA-US-MO-LILBOURN,FALSE,648,1201,14254665,21997.93981
63863,STANDARD,MALDEN,MO,PRIMARY,36.58,-89.97,NA-US-MO-MALDEN,FALSE,2388,4284,51735464,21664.76717
63866,PO BOX,MARSTON,MO,PRIMARY,36.51,-89.6,NA-US-MO-MARSTON,FALSE,,,,#DIV/0!
63867,STANDARD,MATTHEWS,MO,PRIMARY,36.75,-89.58,NA-US-MO-MATTHEWS,FALSE,438,779,10627968,24264.76712
63868,PO BOX,MOREHOUSE,MO,PRIMARY,36.84,-89.69,NA-US-MO-MOREHOUSE,FALSE,307,535,6116755,19924.28339
63869,STANDARD,NEW MADRID,MO,PRIMARY,36.58,-89.54,NA-US-MO-NEW MADRID,FALSE,1500,2677,42956151,28637.434
6387,PO BOX,WAUREGAN,CT,PRIMARY,41.75,-71.91,NA-US-CT-WAUREGAN,FALSE,332,572,9174152,27632.98795
63870,STANDARD,PARMA,MO,PRIMARY,36.61,-89.81,NA-US-MO-PARMA,FALSE,363,683,7947507,21893.95868
63873,STANDARD,PORTAGEVILLE,MO,PRIMARY,36.42,-89.69,NA-US-MO-PORTAGEVILLE,FALSE,2037,3700,56173172,27576.42219
63874,PO BOX,RISCO,MO,PRIMARY,36.55,-89.81,NA-US-MO-RISCO,FALSE,,,,#DIV/0!
63875,PO BOX,RIVES,MO,PRIMARY,36.09,-89.96,NA-US-MO-RIVES,FALSE,,,,#DIV/0!
63876,STANDARD,SENATH,MO,PRIMARY,36.13,-90.16,NA-US-MO-SENATH,FALSE,787,1519,19784173,25138.72046
63877,STANDARD,STEELE,MO,PRIMARY,36.08,-89.84,NA-US-MO-STEELE,FALSE,1391,2603,40186056,28890.04745
63878,PO BOX,TALLAPOOSA,MO,PRIMARY,36.5,-89.81,NA-US-MO-TALLAPOOSA,FALSE,,,,#DIV/0!
63879,STANDARD,WARDELL,MO,PRIMARY,36.35,-89.81,NA-US-MO-WARDELL,FALSE,312,564,6809509,21825.34936
6388,PO BOX,WEST MYSTIC,CT,PRIMARY,41.35,-71.98,NA-US-CT-WEST MYSTIC,FALSE,,,,#DIV/0!
63880,PO BOX,WHITEOAK,MO,PRIMARY,36.33,-90.02,NA-US-MO-WHITEOAK,FALSE,,,,#DIV/0!
63881,PO BOX,WOLF ISLAND,MO,PRIMARY,36.73,-89.21,NA-US-MO-WOLF ISLAND,FALSE,,,,#DIV/0!
63882,PO BOX,WYATT,MO,PRIMARY,36.91,-89.22,NA-US-MO-WYATT,FALSE,,,,#DIV/0!
6389,PO BOX,YANTIC,CT,PRIMARY,41.53,-72.04,NA-US-CT-YANTIC,FALSE,,,,#DIV/0!
6390,PO BOX,FISHERS ISLAND,NY,PRIMARY,41.27,-71.99,NA-US-NY-FISHERS ISLAND,FALSE,,,,#DIV/0!
63901,STANDARD,POPLAR BLUFF,MO,PRIMARY,36.76,-90.4,NA-US-MO-POPLAR BLUFF,FALSE,13587,24265,349430909,25718.0326
63902,PO BOX,POPLAR BLUFF,MO,PRIMARY,36.76,-90.4,NA-US-MO-POPLAR BLUFF,FALSE,601,1015,16168634,26902.88519
63931,STANDARD,BRIAR,MO,PRIMARY,36.64,-90.96,NA-US-MO-BRIAR,FALSE,,,,#DIV/0!
63932,STANDARD,BROSELEY,MO,PRIMARY,36.7,-90.23,NA-US-MO-BROSELEY,FALSE,532,970,11727463,22044.10338
63933,STANDARD,CAMPBELL,MO,PRIMARY,36.49,-90.07,NA-US-MO-CAMPBELL,FALSE,1481,2737,34711386,23437.80284
63934,STANDARD,CLUBB,MO,PRIMARY,37.23,-90.36,NA-US-MO-CLUBB,FALSE,,,,#DIV/0!
63935,STANDARD,DONIPHAN,MO,PRIMARY,36.62,-90.82,NA-US-MO-DONIPHAN,FALSE,3817,7092,83908184,21982.75714
63936,STANDARD,DUDLEY,MO,PRIMARY,36.78,-90.09,NA-US-MO-DUDLEY,FALSE,353,662,7737590,21919.51841
63937,STANDARD,ELLSINORE,MO,PRIMARY,36.93,-90.74,NA-US-MO-ELLSINORE,FALSE,1103,2092,25688160,23289.3563
63938,PO BOX,FAGUS,MO,PRIMARY,36.56,-90.26,NA-US-MO-FAGUS,FALSE,,,,#DIV/0!
63939,STANDARD,FAIRDEALING,MO,PRIMARY,36.67,-90.64,NA-US-MO-FAIRDEALING,FALSE,567,1090,13109575,23120.94356
63940,STANDARD,FISK,MO,PRIMARY,36.78,-90.2,NA-US-MO-FISK,FALSE,600,1045,12742825,21238.04167
63941,STANDARD,FREMONT,MO,PRIMARY,36.9,-91.16,NA-US-MO-FREMONT,FALSE,,,,#DIV/0!
63942,STANDARD,GATEWOOD,MO,PRIMARY,36.56,-91.07,NA-US-MO-GATEWOOD,FALSE,,,,#DIV/0!
63943,STANDARD,GRANDIN,MO,PRIMARY,36.82,-90.82,NA-US-MO-GRANDIN,FALSE,307,586,6436565,20966.00977
63944,STANDARD,GREENVILLE,MO,PRIMARY,37.12,-90.44,NA-US-MO-GREENVILLE,FALSE,623,1174,13811441,22169.24719
63945,STANDARD,HARVIELL,MO,PRIMARY,36.68,-90.57,NA-US-MO-HARVIELL,FALSE,492,934,12523376,25454.01626
63950,STANDARD,LODI,MO,PRIMARY,37.24,-90.46,NA-US-MO-LODI,FALSE,,,,#DIV/0!
63951,STANDARD,LOWNDES,MO,PRIMARY,37.13,-90.25,NA-US-MO-LOWNDES,FALSE,,,,#DIV/0!
63952,STANDARD,MILL SPRING,MO,PRIMARY,37.06,-90.68,NA-US-MO-MILL SPRING,FALSE,,,,#DIV/0!
63953,STANDARD,NAYLOR,MO,PRIMARY,36.57,-90.6,NA-US-MO-NAYLOR,FALSE,629,1179,14792660,23517.74245
63954,STANDARD,NEELYVILLE,MO,PRIMARY,36.55,-90.51,NA-US-MO-NEELYVILLE,FALSE,454,821,8412930,18530.68282
63955,STANDARD,OXLY,MO,PRIMARY,36.58,-90.68,NA-US-MO-OXLY,FALSE,,,,#DIV/0!
63956,STANDARD,PATTERSON,MO,PRIMARY,37.21,-90.57,NA-US-MO-PATTERSON,FALSE,386,740,7950037,20595.95078
63957,STANDARD,PIEDMONT,MO,PRIMARY,37.14,-90.69,NA-US-MO-PIEDMONT,FALSE,2262,4070,44964790,19878.33333
63960,STANDARD,PUXICO,MO,PRIMARY,36.95,-90.15,NA-US-MO-PUXICO,FALSE,1201,2301,31390055,26136.59867
63961,STANDARD,QULIN,MO,PRIMARY,36.59,-90.24,NA-US-MO-QULIN,FALSE,639,1155,12695868,19868.33803
63962,PO BOX,ROMBAUER,MO,PRIMARY,36.84,-90.28,NA-US-MO-ROMBAUER,FALSE,,,,#DIV/0!
63963,STANDARD,SHOOK,MO,PRIMARY,37.07,-90.32,NA-US-MO-SHOOK,FALSE,,,,#DIV/0!
63964,STANDARD,SILVA,MO,PRIMARY,37.2,-90.43,NA-US-MO-SILVA,FALSE,305,561,5578403,18289.8459
63965,STANDARD,VAN BUREN,MO,PRIMARY,37,-91.01,NA-US-MO-VAN BUREN,FALSE,1195,2132,26119506,21857.3272
63966,STANDARD,WAPPAPELLO,MO,PRIMARY,36.99,-90.27,NA-US-MO-WAPPAPELLO,FALSE,986,1763,19796937,20078.02941
63967,STANDARD,WILLIAMSVILLE,MO,PRIMARY,36.97,-90.54,NA-US-MO-WILLIAMSVILLE,FALSE,794,1477,19167008,24139.80856
64001,STANDARD,ALMA,MO,PRIMARY,39.09,-93.54,NA-US-MO-ALMA,FALSE,332,575,8468534,25507.63253
64002,UNIQUE,LEES SUMMIT,MO,PRIMARY,38.91,-94.38,NA-US-MO-LEES SUMMIT,FALSE,,,,#DIV/0!
6401,STANDARD,ANSONIA,CT,PRIMARY,41.34,-73.06,NA-US-CT-ANSONIA,FALSE,9196,15455,358144360,38945.66768
64011,STANDARD,BATES CITY,MO,PRIMARY,39,-94.07,NA-US-MO-BATES CITY,FALSE,1469,2729,55346547,37676.34241
64012,STANDARD,BELTON,MO,PRIMARY,38.81,-94.53,NA-US-MO-BELTON,FALSE,12536,22429,480552441,38333.79395
64013,PO BOX,BLUE SPRINGS,MO,PRIMARY,39.01,-94.28,NA-US-MO-BLUE SPRINGS,FALSE,358,597,12471973,34837.91341
64014,STANDARD,BLUE SPRINGS,MO,PRIMARY,39.01,-94.28,NA-US-MO-BLUE SPRINGS,FALSE,11275,20557,482392571,42784.2635
64015,STANDARD,BLUE SPRINGS,MO,PRIMARY,39.01,-94.28,NA-US-MO-BLUE SPRINGS,FALSE,14752,26554,638813257,43303.50169
64016,STANDARD,BUCKNER,MO,PRIMARY,39.13,-94.19,NA-US-MO-BUCKNER,FALSE,2047,3796,77052694,37641.76551
64017,STANDARD,CAMDEN,MO,PRIMARY,39.2,-94.01,NA-US-MO-CAMDEN,FALSE,,,,#DIV/0!
64018,STANDARD,CAMDEN POINT,MO,PRIMARY,39.45,-94.74,NA-US-MO-CAMDEN POINT,FALSE,427,794,18723096,43848
64019,STANDARD,CENTERVIEW,MO,PRIMARY,38.74,-93.84,NA-US-MO-CENTERVIEW,FALSE,980,1891,32436790,33098.76531
64020,STANDARD,CONCORDIA,MO,PRIMARY,38.98,-93.56,NA-US-MO-CONCORDIA,FALSE,1635,2936,47042778,28772.34128
64021,STANDARD,CORDER,MO,PRIMARY,39.09,-93.63,NA-US-MO-CORDER,FALSE,316,567,8263888,26151.5443
64022,STANDARD,DOVER,MO,PRIMARY,39.19,-93.68,NA-US-MO-DOVER,FALSE,,,,#DIV/0!
64024,STANDARD,EXCELSIOR SPRINGS,MO,PRIMARY,39.35,-94.23,NA-US-MO-EXCELSIOR SPRINGS,FALSE,7188,12907,244382232,33998.64107
64028,PO BOX,FARLEY,MO,PRIMARY,39.28,-94.82,NA-US-MO-FARLEY,FALSE,,,,#DIV/0!
64029,STANDARD,GRAIN VALLEY,MO,PRIMARY,39,-94.2,NA-US-MO-GRAIN VALLEY,FALSE,7295,13841,337594766,46277.55531
6403,STANDARD,BEACON FALLS,CT,PRIMARY,41.44,-73.04,NA-US-CT-BEACON FALLS,FALSE,2978,5256,151447385,50855.40128
64030,STANDARD,GRANDVIEW,MO,PRIMARY,38.88,-94.52,NA-US-MO-GRANDVIEW,FALSE,11205,18797,339797005,30325.48014
64034,STANDARD,GREENWOOD,MO,PRIMARY,38.85,-94.34,NA-US-MO-GREENWOOD,FALSE,3399,6619,183309854,53930.52486
64035,STANDARD,HARDIN,MO,PRIMARY,39.26,-93.83,NA-US-MO-HARDIN,FALSE,422,781,13410591,31778.65166
64036,STANDARD,HENRIETTA,MO,PRIMARY,39.23,-93.93,NA-US-MO-HENRIETTA,FALSE,,,,#DIV/0!
64037,STANDARD,HIGGINSVILLE,MO,PRIMARY,39.06,-93.72,NA-US-MO-HIGGINSVILLE,FALSE,2859,4973,79478507,27799.40783
6404,PO BOX,BOTSFORD,CT,PRIMARY,41.39,-73.31,NA-US-CT-BOTSFORD,FALSE,,,,#DIV/0!
64040,STANDARD,HOLDEN,MO,PRIMARY,38.71,-93.98,NA-US-MO-HOLDEN,FALSE,2865,5296,94912993,33128.44433
64048,STANDARD,HOLT,MO,PRIMARY,39.45,-94.34,NA-US-MO-HOLT,FALSE,1958,3698,90160359,46047.17007
6405,STANDARD,BRANFORD,CT,PRIMARY,41.28,-72.81,NA-US-CT-BRANFORD,FALSE,15378,24804,784497253,51014.25758
64050,STANDARD,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,9679,16169,262333977,27103.4174
64051,PO BOX,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,,,,#DIV/0!
64052,STANDARD,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,9927,15883,272015404,27401.57187
64053,STANDARD,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,2293,3704,53265231,23229.49455
64054,STANDARD,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,1815,2941,47561806,26204.85179
64055,STANDARD,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,17408,28806,562057330,32287.30067
64056,STANDARD,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,7307,13063,252906377,34611.52005
64057,STANDARD,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,6651,11396,260188049,39120.13968
64058,STANDARD,INDEPENDENCE,MO,PRIMARY,39.08,-94.35,NA-US-MO-INDEPENDENCE,FALSE,2992,5480,114504538,38270.23329
64060,STANDARD,KEARNEY,MO,PRIMARY,39.36,-94.36,NA-US-MO-KEARNEY,FALSE,5948,11430,318815065,53600.3808
64061,STANDARD,KINGSVILLE,MO,PRIMARY,38.74,-94.06,NA-US-MO-KINGSVILLE,FALSE,1551,2878,57944488,37359.43778
64062,STANDARD,LAWSON,MO,PRIMARY,39.43,-94.21,NA-US-MO-LAWSON,FALSE,2726,5249,112790901,41375.97249
